cdr_id,subscriber_id,msisdn,call_type,direction,destination_type,roaming_flag,start_time,end_time,duration,data_volume_mb,plan_id,cell_id,ground_truth_leakage_type,mediation_status,rn
c757160c-73f2-4378-a2db-5a8a798bfa1e,1106,9777204713,data,outgoing,national,FALSE,03/01/2024 16:04:25,03/01/2024 16:08:47,0,26.72,P3,129,none,success,1
65c65a41-c3b5-42e8-9e20-bd1432c28235,1213,9100544947,data,incoming,international,FALSE,18/01/2024 04:10:07,18/01/2024 04:17:58,0,15.53,P2,129,none,success,1
b42d81cd-f51e-49c6-9c68-709cbd766119,1732,9648611444,data,outgoing,national,FALSE,27/01/2024 02:25:26,27/01/2024 02:33:15,0,49.2,P3,129,none,success,1
5820f080-e1ff-49eb-a797-42dc7b1d4618,1056,9510893896,sms,outgoing,national,TRUE,28/01/2024 21:56:10,28/01/2024 22:02:47,0,0,P1,129,none,success,1
12c06d6b-50bb-4393-9ffc-b49b0219861f,1227,9873972587,sms,incoming,national,TRUE,22/01/2024 00:50:28,22/01/2024 00:55:01,0,0,P5,129,L9_misclass,success,1
81badef3-7769-49c1-8c83-b0c8726b4ef1,1797,9906147759,sms,incoming,national,TRUE,05/01/2024 09:34:43,05/01/2024 09:40:08,0,0,P3,129,none,success,1
21a84254-a777-4fe1-8e3d-e0e816d55d7b,1205,9340657070,voice,outgoing,national,TRUE,05/01/2024 16:17:53,05/01/2024 16:20:01,128,0,P4,129,none,success,1
6fd313a4-e02d-4f5f-8551-9260796ff381,1125,9579872383,voice,outgoing,international,TRUE,01/01/2024 23:20:46,01/01/2024 23:28:26,460,0,P3,129,none,success,1
cf324683-7768-4b71-82b1-bf4efe08aabd,1006,9957279354,voice,incoming,international,FALSE,03/01/2024 23:58:46,04/01/2024 00:06:51,485,0,P3,129,none,success,1
9d61ffd7-442f-4a75-a7c7-9c7ec95fe169,1367,9305574735,voice,outgoing,international,TRUE,15/01/2024 07:08:52,15/01/2024 07:14:17,325,0,P1,129,none,success,1
803a40ff-4f51-429c-9acf-c2d270629280,1233,9834483924,voice,outgoing,national,FALSE,03/01/2024 16:12:09,03/01/2024 16:16:11,242,0,P1,129,L5_zero_rated,success,1
f532e7f5-84d9-4fa6-ab36-06f17f55e67d,1628,9607516218,data,outgoing,international,TRUE,11/01/2024 07:03:39,11/01/2024 07:11:05,0,30.26,P0,130,none,success,1
625cf9d1-8a8e-470f-ad8f-8616385dc1f0,1876,9762839690,data,incoming,international,FALSE,08/01/2024 17:06:57,08/01/2024 17:16:09,0,46.3,P1,130,none,success,1
229e04f5-4e5d-4818-9b42-8bd6cf868244,1386,9295713603,sms,outgoing,international,FALSE,01/01/2024 04:00:16,01/01/2024 04:05:17,0,0,P1,130,none,success,1
18a0be88-9231-4e8b-8e39-dcd4d2bc0ca5,1007,9582066459,sms,incoming,national,FALSE,08/01/2024 12:39:02,08/01/2024 12:43:46,0,0,P1,130,none,success,1
209db8d6-537d-4a42-83bc-9a0b225bb614,1235,9861151726,voice,outgoing,international,FALSE,01/01/2024 03:57:46,01/01/2024 03:59:36,110,0,P3,130,L11_suppression,suppressed,1
2d1104b5-28e7-4b1d-904f-bffe7a3af74b,1441,9662426918,voice,outgoing,national,FALSE,25/01/2024 18:06:58,25/01/2024 18:07:57,59,0,P4,130,none,success,1
3dbd552e-540c-421a-a74e-87e652b13bb2,1697,9682894337,voice,incoming,national,TRUE,30/01/2024 09:36:29,30/01/2024 09:38:16,107,0,P4,130,none,success,1
6a709024-e693-4aaf-9144-366145efa53b,1395,9264691560,voice,outgoing,national,TRUE,06/01/2024 11:08:44,06/01/2024 11:09:39,55,0,P0,130,L1_unbilled,success,1
0561cb8f-5e12-4666-9dda-493768e8b629,1139,9867879655,data,outgoing,national,FALSE,21/01/2024 18:41:47,21/01/2024 18:42:33,0,22.98,P1,131,none,success,1
db32d0ed-c9e5-4241-8c35-99ef0143fed5,1991,9151958195,data,incoming,international,TRUE,02/01/2024 03:00:28,02/01/2024 03:08:43,0,18.79,P4,131,none,success,1
e2fc39e0-3b34-4ca1-ba46-aea34dbfd36e,1543,9758770305,data,outgoing,national,TRUE,12/01/2024 14:26:27,12/01/2024 14:27:20,0,49.33,P2,131,L2_wrong_tariff,success,1
16fd3a86-0ac6-4e53-a082-a7e1f9699751,1416,9769594832,data,outgoing,national,FALSE,15/01/2024 09:58:02,15/01/2024 10:01:45,0,17.77,P1,131,none,success,1
23d7fa70-bf30-4bd5-9742-39744ab87321,1077,9648779127,data,outgoing,national,FALSE,10/01/2024 06:03:55,10/01/2024 06:07:03,0,16.46,P4,131,none,success,1
db4aa75e-12e9-47c6-a1e9-ba70e28b0430,1025,9055763203,data,outgoing,international,TRUE,07/01/2024 11:41:26,07/01/2024 11:48:22,0,46.97,P1,131,none,success,1
37dee58f-0523-4246-a534-0eb883b2a79d,1537,9610509809,sms,outgoing,national,TRUE,13/01/2024 14:00:48,13/01/2024 14:02:06,0,0,P2,131,none,success,1
1172d5f3-d739-4062-b7bf-74d0c543e7da,1900,9669303084,voice,outgoing,national,FALSE,22/01/2024 18:55:05,22/01/2024 19:00:56,351,0,P1,131,none,success,1
f9a6fffe-b22e-48b3-8b52-0588dfa33696,1347,9398866439,voice,outgoing,national,FALSE,20/01/2024 07:16:13,20/01/2024 07:21:44,331,0,P1,131,none,success,1
8f09c06d-74a8-4193-9425-3609c3230a61,1507,9516220071,data,incoming,national,FALSE,10/01/2024 00:03:18,10/01/2024 00:07:49,0,8.26,P4,132,none,success,1
d23341ef-c5f1-4758-8ba1-de943c6fe80f,1664,9440824231,data,incoming,international,TRUE,21/01/2024 23:10:53,21/01/2024 23:11:44,0,25.03,P0,132,none,success,1
b310e5a0-756c-4fef-8bb0-926f32914a22,1108,9106876532,data,incoming,national,FALSE,26/01/2024 05:40:52,26/01/2024 05:46:59,0,38.72,P4,132,none,success,1
472d7859-25e1-4a4e-941d-99a686e51fbc,1416,9151980387,data,outgoing,national,TRUE,29/01/2024 03:42:14,29/01/2024 03:47:35,0,12.46,P2,132,none,success,1
658ec839-b0ef-46a5-b6bd-4c63e9397319,1900,9311152589,data,incoming,national,TRUE,06/01/2024 01:21:41,06/01/2024 01:29:48,0,19.01,P0,132,none,success,1
423d8b9e-7b7a-4d4c-928d-086e9d1e5b68,1249,9738542857,data,incoming,national,TRUE,09/01/2024 00:29:18,09/01/2024 00:29:43,0,14.74,P3,132,none,success,1
5c49ad60-db8b-4969-8e51-18155e6df300,1150,9328120101,sms,outgoing,national,FALSE,08/01/2024 08:00:37,08/01/2024 08:04:24,0,0,P1,132,none,success,1
3d13ebe9-4d9e-4273-9631-e46cfad93b85,1046,9518384667,sms,outgoing,national,FALSE,10/01/2024 18:28:13,10/01/2024 18:31:35,0,0,P4,132,none,success,1
0ce32eea-7919-4d7c-a6d0-eccd80fde411,1075,9117684660,sms,incoming,international,FALSE,09/01/2024 00:48:02,09/01/2024 00:56:22,0,0,P2,132,none,success,1
e698cae8-5b53-4904-901a-7533a14682a5,1160,9415392882,sms,outgoing,international,TRUE,21/01/2024 20:15:20,21/01/2024 20:18:14,0,0,P0,132,none,success,1
8df2d4c7-1a97-47a4-bb6f-84ec55715959,1393,9487907994,voice,incoming,national,FALSE,23/01/2024 07:37:46,23/01/2024 07:38:54,68,0,P2,132,L1_unbilled,success,1
f5523464-43cd-463b-b7e8-45a66bcc7156,1232,9947982529,voice,outgoing,national,FALSE,02/01/2024 00:32:11,02/01/2024 00:39:03,412,0,P4,132,none,success,1
ba2adb0e-5704-47db-bd38-6e69c26ac3bd,1927,9708698719,voice,outgoing,national,FALSE,28/01/2024 09:41:32,28/01/2024 09:49:36,484,0,P2,132,none,success,1
0ac1480b-af76-4c65-b181-5dcb4df2d56e,1075,9513314685,voice,outgoing,national,FALSE,19/01/2024 04:28:17,19/01/2024 04:35:58,461,0,P4,132,none,success,1
66a89618-0458-49a0-a9a7-91914db74226,1904,9317162082,data,incoming,national,TRUE,15/01/2024 00:04:03,15/01/2024 00:12:43,0,4.64,P5,133,L9_misclass,success,1
b7f2aea4-087c-44e5-862d-8c95b6a3fa70,1471,9232726446,data,incoming,national,FALSE,29/01/2024 05:44:10,29/01/2024 05:50:27,0,9.45,P3,133,none,success,1
861d1f9a-7495-45ed-bc52-96ef9608eadc,1605,9128336357,data,outgoing,international,FALSE,07/01/2024 03:49:49,07/01/2024 03:53:24,0,46.27,P2,133,none,success,1
b69f6111-6791-46d3-95ac-ea3bb9ec5fb0,1843,9796339376,sms,incoming,national,TRUE,10/01/2024 22:55:53,10/01/2024 23:05:16,0,0,P4,133,none,success,1
3291907a-49a9-4ebb-b4b0-7f1d3f02cd21,1724,9723052029,sms,incoming,national,FALSE,03/01/2024 09:04:55,03/01/2024 09:06:10,,0,P4,133,L12_partial,success,1
065f357a-e5ab-42c5-8901-4f1dc39adc8c,1890,9041698412,voice,incoming,national,TRUE,20/01/2024 16:38:43,20/01/2024 16:44:32,349,0,P1,133,L5_zero_rated,success,1
21912821-e723-43e4-b02c-07cc7b305310,1830,9511894767,voice,outgoing,national,FALSE,04/01/2024 17:46:54,04/01/2024 17:52:52,358,0,P2,133,none,success,1
218b2394-51ef-420f-9c30-c7f3162c5a6e,1489,9120085937,data,outgoing,international,TRUE,19/01/2024 22:55:56,19/01/2024 23:03:29,0,29.73,P2,134,L3_roaming_gap,success,1
44d1af52-104f-41e8-8489-eead6e3669f6,1998,9628039696,data,incoming,national,FALSE,14/01/2024 03:21:06,14/01/2024 03:30:30,0,37.22,P0,134,none,success,1
2b96cfd6-685c-48c3-adb0-c350c98cf328,1891,9857089298,sms,outgoing,national,FALSE,01/01/2024 15:14:27,01/01/2024 15:17:05,0,0,P4,134,none,success,1
8c4871a9-8f1d-4961-a023-4dafcf595781,1091,9342953249,sms,outgoing,international,FALSE,15/01/2024 17:39:36,15/01/2024 17:44:24,0,0,P1,134,none,success,1
27ebdf30-bba6-426f-8da1-7f279d3baad8,1668,9134126436,sms,incoming,national,TRUE,03/01/2024 04:04:42,03/01/2024 04:14:42,,0,P3,134,L12_partial,success,1
5556fd06-d9ea-4426-bfa9-d884f3549af5,1894,9813755449,sms,outgoing,national,FALSE,08/01/2024 17:15:57,08/01/2024 17:20:36,0,0,P2,134,none,success,1
921275cd-8365-4b35-80f3-74f564e1e158,1633,9199137650,sms,incoming,national,FALSE,09/01/2024 22:39:28,09/01/2024 22:46:47,0,0,P0,134,none,success,1
d0aeb3e2-679e-45a9-a8f0-4d7458a992a2,1976,9361831011,sms,outgoing,national,TRUE,12/01/2024 17:05:03,12/01/2024 17:05:29,0,0,P3,134,none,success,1
edbb4f8a-1bd0-4f08-90c3-4d527fa62d1a,1921,9131918922,voice,outgoing,international,TRUE,12/01/2024 20:06:22,12/01/2024 20:09:45,203,0,P1,134,none,success,1
d965dec7-6bce-481d-82ad-49b70b07f5a9,1623,9206090065,voice,incoming,international,TRUE,27/01/2024 01:54:39,27/01/2024 01:59:33,294,0,P0,134,L2_wrong_tariff,success,1
0b8605fb-384a-4087-a8a1-784db1008710,1020,9777427481,data,outgoing,international,TRUE,15/01/2024 15:48:07,15/01/2024 15:53:09,0,7.52,P2,135,none,success,1
66c3877a-4d4a-4d84-8118-22a55a06603e,1157,9886967246,data,incoming,international,TRUE,22/01/2024 22:46:16,22/01/2024 22:49:49,0,31.88,P3,135,none,success,1
5f06f9d1-086e-45ec-8627-a77c8490f5f9,1238,9137306499,data,incoming,national,TRUE,07/01/2024 07:16:34,07/01/2024 07:17:42,0,36.87,P4,135,none,success,1
7aaac84c-22aa-4553-bcde-2eb3b9de4850,1992,9592642840,sms,outgoing,national,FALSE,22/01/2024 14:05:02,22/01/2024 14:06:57,0,0,P4,135,none,success,1
ddb40ff5-6c42-47ac-81d8-e4aca88f9552,1035,9620211461,sms,incoming,international,FALSE,19/01/2024 14:34:21,19/01/2024 14:40:07,0,0,P2,135,none,success,1
09b2b0f9-f23c-48d2-9666-ee74e3e7f391,1714,9594956515,sms,outgoing,international,TRUE,12/01/2024 00:47:18,12/01/2024 00:56:33,0,0,P3,135,none,success,1
fac205ac-68b4-4d8e-b52d-6d0b8b377cbf,1497,9280770604,sms,incoming,international,TRUE,24/01/2024 04:57:22,24/01/2024 05:06:09,0,0,P4,135,none,success,1
3fee4f83-5b31-46a9-a132-b270fe6eaf76,1231,9013486424,voice,outgoing,national,TRUE,14/01/2024 18:53:59,14/01/2024 19:03:30,571,0,P4,135,none,success,1
2dafea43-9241-4906-819d-7704f3b05f14,1590,9731454987,data,incoming,national,TRUE,02/01/2024 07:18:34,02/01/2024 07:22:50,0,16.77,P0,136,none,success,1
1fc8897b-ed62-4853-b12e-020559e6da47,1320,9924308259,data,incoming,national,FALSE,26/01/2024 00:18:46,26/01/2024 00:23:55,0,10.69,P0,136,none,success,1
2b8ea24a-c1ad-4de7-a5db-28dc20d23caf,1849,9777082292,data,outgoing,international,TRUE,10/01/2024 05:10:26,10/01/2024 05:15:59,0,23.74,P4,136,none,success,1
57196eb3-db9b-4462-95b5-1c43403c05e2,1588,9179361914,sms,outgoing,national,FALSE,22/01/2024 02:09:27,22/01/2024 02:10:23,0,0,P2,136,none,success,1
247ee1f3-36a6-4c21-b1b5-d68458b26504,1521,9073968998,voice,outgoing,international,TRUE,26/01/2024 17:48:47,26/01/2024 17:50:06,79,0,P0,136,none,success,1
b6cfe328-d017-48e3-8963-2eb8febe596c,1742,9434083675,voice,incoming,national,TRUE,24/01/2024 16:03:40,24/01/2024 16:03:54,14,0,P2,136,none,success,1
3b25540d-3077-484d-abb2-0ba2df4e6e69,1228,9147926041,data,outgoing,national,TRUE,26/01/2024 07:43:36,26/01/2024 07:48:21,0,41.6,P0,137,none,success,1
db2b12db-4b05-428a-82ed-c51a2b359ba4,1679,9793131242,data,incoming,national,TRUE,03/01/2024 00:42:21,03/01/2024 00:49:58,0,15.03,P1,137,none,success,1
b076f0b3-005d-4027-a1d2-ca5d29f048fb,1655,9165239080,data,incoming,national,FALSE,27/01/2024 02:12:14,27/01/2024 02:16:10,0,43.5,P1,138,none,success,1
736d9ffd-aaec-464c-bc03-00b4cf8df7fe,1695,9857604435,data,outgoing,national,TRUE,16/01/2024 12:11:00,16/01/2024 12:06:00,0,37.71,P0,138,L13_timestamp,success,1
d83e8f9d-a3e1-4729-9de0-b93af67cd3cc,1680,9626297384,data,incoming,national,TRUE,15/01/2024 19:21:24,15/01/2024 19:27:53,0,2.06,P0,138,none,success,1
3a72227a-2d71-41b3-af1b-68ac16cc89b5,1679,9418183523,sms,incoming,national,FALSE,05/01/2024 02:29:47,05/01/2024 02:35:41,0,0,P4,138,none,success,1
10c756d6-9c0e-492d-895c-8793413e0646,1801,9380241856,sms,incoming,national,TRUE,24/01/2024 18:58:27,24/01/2024 19:00:35,0,0,P3,138,none,success,1
3f3d7d7f-9ebf-4151-b1c2-98e9729410c5,1860,9050247325,voice,incoming,national,FALSE,02/01/2024 17:26:09,02/01/2024 17:28:17,128,0,P1,138,none,success,1
9e10a982-9fc3-4bc5-95bd-ff9c3258245f,1469,9923083248,voice,outgoing,international,FALSE,03/01/2024 07:53:03,03/01/2024 07:55:40,157,0,P4,138,L5_zero_rated,success,1
977a3f6f-f8fd-4a5a-995c-490eeccddbaa,1829,9453205244,data,outgoing,national,FALSE,08/01/2024 00:17:48,08/01/2024 00:19:37,0,15.44,P1,139,L5_zero_rated,success,1
7e0156bb-02e6-4763-bb1e-874e8597345b,1587,9705375553,data,incoming,national,FALSE,10/01/2024 12:53:14,10/01/2024 12:57:25,0,22.49,P1,139,none,success,1
d35f38d0-06bb-47b9-834b-881e8edfa0f1,1126,9350126407,data,outgoing,national,TRUE,11/01/2024 03:47:30,11/01/2024 03:48:20,0,20.69,P3,139,none,success,1
ae2ef8b5-98a1-44cc-bbe4-5b5c258de585,1283,9355255756,data,outgoing,international,TRUE,20/01/2024 23:18:16,20/01/2024 23:20:27,0,35.27,P0,139,none,success,1
28e863af-1941-4382-a39d-f9e187785fa8,1023,9504914675,data,incoming,national,TRUE,26/01/2024 16:07:57,26/01/2024 16:17:05,0,26.35,P4,139,none,success,1
61bac8a1-f029-425d-aaea-dd7e273c4038,1947,9997876176,data,outgoing,international,FALSE,28/01/2024 10:09:12,28/01/2024 10:13:18,0,42.31,P3,139,none,success,1
249e97fe-0e12-42ee-97db-850792a7aa10,1415,9418918159,data,incoming,international,FALSE,05/01/2024 06:43:01,05/01/2024 06:44:43,0,26.41,P3,139,none,success,1
89672f52-a04f-47fc-b110-1bff28b5cc70,1848,9832057463,sms,outgoing,national,TRUE,16/01/2024 03:08:15,16/01/2024 03:14:31,0,0,P3,139,none,success,1
0d896052-51d4-4c37-b241-226415884464,1972,9579373082,sms,incoming,national,FALSE,20/01/2024 23:11:50,20/01/2024 23:16:22,0,0,P1,139,none,success,1
4847036d-f8f4-46c2-b916-76ee1b2f1519,1259,9518128263,sms,incoming,international,TRUE,29/01/2024 02:29:37,29/01/2024 02:32:30,0,0,P0,139,none,success,1
096cf90c-9724-46bc-bdc8-e45353a9415c,1378,9848744905,sms,incoming,national,TRUE,04/01/2024 12:31:19,04/01/2024 12:35:53,0,0,P4,139,none,success,1
95fd7b63-ae29-4210-9924-fc4015eb1192,1388,9471477753,voice,incoming,international,TRUE,27/01/2024 14:52:42,27/01/2024 14:58:24,342,0,P2,139,none,success,1
2ca84994-cc85-46b0-abc6-9ba6a2246fcc,1692,9003352582,voice,incoming,international,TRUE,27/01/2024 05:00:51,27/01/2024 05:04:57,246,0,P1,139,none,success,1
753f8264-fb55-4540-85d8-c0a9c00fe7aa,1167,9671343556,voice,outgoing,national,FALSE,15/01/2024 19:02:05,15/01/2024 19:03:08,63,0,P2,139,none,success,1
1dcf9f89-82ae-4591-93a3-237a027a7056,1219,9798926378,data,outgoing,international,TRUE,22/01/2024 18:00:32,22/01/2024 18:01:26,0,27.4,P4,140,none,success,1
51896c8b-6c03-49b1-bdf2-f8b06874bbc8,1024,9350254872,data,incoming,international,FALSE,03/01/2024 21:48:45,03/01/2024 21:51:11,0,19.09,P4,140,none,success,1
0cfa0d04-42ad-4f80-9838-09f354d6bc11,1250,9343225306,data,incoming,international,TRUE,20/01/2024 01:10:19,20/01/2024 01:12:37,0,25.99,P2,140,none,success,1
bf3fb22d-2735-4725-b273-cc600be6804e,1599,9218276270,sms,outgoing,international,TRUE,20/01/2024 15:56:05,20/01/2024 16:03:25,0,0,P4,140,none,success,1
d1906d55-c212-4e4e-a5e1-1a3dfaa53ab4,1097,9699783765,sms,incoming,international,TRUE,26/01/2024 10:11:34,26/01/2024 10:20:08,0,0,P3,140,L11_suppression,suppressed,1
13350f4e-9a93-4540-a9e6-0339b63384a7,1797,9366029992,sms,incoming,international,FALSE,28/01/2024 06:19:04,28/01/2024 06:26:17,0,0,P4,140,none,success,1
84f45c4c-1f7f-4845-9622-8778ba5f8109,1859,9977070466,sms,incoming,international,FALSE,14/01/2024 18:33:35,14/01/2024 18:42:20,0,0,P4,140,none,success,1
13c4866c-c01b-4b92-93a7-1fabda99c8ef,1587,9523585135,sms,incoming,international,TRUE,26/01/2024 09:56:59,26/01/2024 10:03:13,0,0,P1,140,none,success,1
41009a25-f283-44dd-88bd-e8d2ad775180,1050,9045113420,sms,outgoing,international,FALSE,19/01/2024 17:37:34,19/01/2024 17:40:57,0,0,P1,140,none,success,1
5f0f958b-88f4-44f2-84f2-35a9fe53ee56,1085,9214877427,voice,incoming,national,TRUE,25/01/2024 00:45:30,25/01/2024 00:46:04,34,0,P4,140,none,success,1
8496f842-d285-4222-9dac-ae8153a160f0,1783,9445436978,voice,incoming,international,TRUE,06/01/2024 12:53:27,06/01/2024 12:56:04,157,0,P1,140,none,success,1
99ad8ef7-a8c2-4a1b-b399-007f93242877,1520,9428618654,data,outgoing,international,TRUE,25/01/2024 04:46:49,25/01/2024 04:48:48,0,14.39,P1,141,none,success,1
ad129804-0d90-41e8-81e0-487b16812458,1632,9250801899,data,outgoing,national,FALSE,05/01/2024 20:44:17,05/01/2024 20:53:49,0,34.07,P3,141,none,success,1
aa75d1eb-ea1f-4de5-9b58-bd0f9befe24c,1260,9533923174,data,outgoing,international,FALSE,09/01/2024 17:51:51,09/01/2024 17:52:17,0,34.44,P4,141,none,success,1
9a61b905-96a9-4e6d-9653-fee6720adbf6,1378,9849658896,data,outgoing,international,TRUE,12/01/2024 06:52:52,12/01/2024 06:55:29,0,7.3,P1,141,none,success,1
c7429760-7cc7-4021-a91e-ad1f3e1a4fcf,1341,9697656483,data,incoming,international,FALSE,13/01/2024 03:30:12,13/01/2024 03:39:53,0,13.6,P4,141,none,success,1
7b236fd5-e860-4989-8f1b-16bd9924c274,1988,9357519669,data,incoming,national,FALSE,15/01/2024 06:11:24,15/01/2024 06:17:20,0,17.66,P5,141,L9_misclass,success,1
5136b5d4-6f6d-46f0-92fe-3c966fdd49dc,1577,9551860937,sms,incoming,national,TRUE,08/01/2024 05:24:53,08/01/2024 05:27:48,0,0,P0,141,none,success,1
4a2b133a-2e89-4862-921d-b8053b6143f0,1316,9542732906,voice,incoming,national,TRUE,13/01/2024 14:50:36,13/01/2024 14:58:47,491,0,P0,141,none,success,1
f2c0899a-5ec2-479a-a37f-a39c21f304bb,1527,9946449189,voice,outgoing,international,TRUE,15/01/2024 00:33:41,15/01/2024 00:34:04,23,0,P1,141,none,success,1
77430a29-b224-47f2-9340-95fca586a140,1758,9798977666,voice,incoming,international,FALSE,03/01/2024 09:59:00,03/01/2024 10:07:03,2,0,P2,141,L6_simbox,success,1
546f3c83-8663-4669-bbad-5620d941a320,1210,9713861212,voice,outgoing,national,FALSE,28/01/2024 17:44:16,28/01/2024 17:49:05,289,0,P3,141,none,success,1
e58b511a-c4a5-471a-bc8d-62c9ddd16561,1695,9365280894,data,incoming,international,TRUE,27/01/2024 20:06:06,27/01/2024 20:14:37,0,29.36,P2,142,none,success,1
0f07197c-9171-4782-acab-715e60d1113b,1746,9495961908,data,incoming,national,TRUE,12/01/2024 00:50:42,12/01/2024 00:53:19,0,0.62,P1,142,none,success,1
997ce022-33d1-434d-8abc-7f6eda2442b4,1192,9169268478,data,incoming,international,TRUE,16/01/2024 16:35:33,16/01/2024 16:41:22,1,30.93,P2,142,L6_simbox,success,1
6510b611-8fcb-48ac-adb7-554b17ae5d69,1014,9435296727,data,outgoing,national,TRUE,28/01/2024 07:04:31,28/01/2024 07:12:57,0,16.58,P1,142,none,success,1
b6b14fce-986d-4fba-98db-fd2a728952e4,1554,9053640395,sms,incoming,international,TRUE,18/01/2024 21:54:28,18/01/2024 22:02:34,0,0,P1,142,none,success,1
9957ea0c-69c2-4319-90eb-cb6bc61495b1,1145,9641589519,sms,incoming,international,TRUE,10/01/2024 13:18:20,10/01/2024 13:27:47,0,0,P3,142,none,success,1
46e61ea6-9635-4e25-9ff7-3e33718d56de,1892,9745250855,voice,incoming,national,FALSE,01/01/2024 03:18:47,01/01/2024 03:26:12,445,0,P0,142,none,success,1
c75314f4-99cb-46be-9c86-f590cd377c48,1324,9763498193,voice,outgoing,national,TRUE,11/01/2024 04:36:41,11/01/2024 04:45:46,545,0,P4,142,L1_unbilled,success,1
f68d74ac-5172-4b80-81bd-0a798cf2818f,1239,9287123805,voice,incoming,national,TRUE,26/01/2024 17:48:10,26/01/2024 17:56:36,506,0,P4,142,none,success,1
4086af4f-3bec-4936-9296-cd7a587df168,1596,9447851839,voice,incoming,international,FALSE,11/01/2024 18:35:49,11/01/2024 18:45:15,566,0,P3,142,none,success,1
00d9e9a2-401d-4b60-a10c-75d2b3ef2d43,1919,9841397299,voice,outgoing,international,FALSE,30/01/2024 17:20:11,30/01/2024 17:20:53,42,0,P4,142,none,success,1
a3be08d9-b04a-40e1-9e3c-97ed8ea22d53,1569,9444651552,voice,outgoing,international,FALSE,06/01/2024 01:23:11,06/01/2024 01:31:27,496,0,P2,142,none,success,1
a3a72046-89a3-4d53-8cc7-89abaa2d9d78,1995,9735441295,data,incoming,national,FALSE,24/01/2024 19:57:41,24/01/2024 20:03:15,0,43.09,P4,143,none,success,1
48945763-c106-46be-b598-df79bc3aba1b,1824,9537173436,data,incoming,national,TRUE,05/01/2024 13:56:19,05/01/2024 13:57:20,0,0.65,P0,143,none,success,1
6ad57605-c747-4d42-bfe1-0bd33359dc38,1022,9108815245,data,outgoing,national,TRUE,25/01/2024 10:00:43,25/01/2024 10:10:30,0,14.23,P3,143,none,success,1
a8ba455f-ba91-4590-b468-3e1e51796e78,1037,9795525704,data,incoming,international,TRUE,21/01/2024 17:28:26,21/01/2024 17:29:47,0,13.89,P1,143,L1_unbilled,success,1
ef609004-7ca9-49c8-8c15-2e8a506a4c4c,1482,9833222854,data,outgoing,international,FALSE,27/01/2024 08:06:18,27/01/2024 08:10:41,0,40.74,P3,143,none,success,1
92125edd-ce9d-4db6-a3ca-6022dbdc7768,1380,9243008494,data,outgoing,national,TRUE,20/01/2024 01:05:19,20/01/2024 01:08:30,0,28.83,P1,143,none,success,1
e4169902-9d98-48a8-b340-08ab343199ed,1678,9715171930,sms,outgoing,national,TRUE,23/01/2024 10:29:31,23/01/2024 10:33:56,0,0,P2,143,none,success,1
5e23528b-f747-4760-bb8b-1acd4d5a581a,1292,9280698890,sms,outgoing,international,TRUE,20/01/2024 12:48:29,20/01/2024 12:50:42,0,0,P2,143,none,success,1
9accc2d6-ee40-4044-bdf8-fbbefe97ce97,1207,9665662329,voice,incoming,international,FALSE,23/01/2024 20:08:15,23/01/2024 20:12:45,270,0,P3,143,none,success,1
74985dc5-5f96-4bbe-a20d-af8685507d33,1259,9264717572,voice,incoming,national,TRUE,24/01/2024 01:21:26,24/01/2024 01:27:20,354,0,P3,143,none,success,1
64c2e3b2-d3c4-422b-a1a1-d29d7fffe81c,1006,9452228225,voice,outgoing,international,FALSE,26/01/2024 22:00:05,26/01/2024 22:04:58,293,0,P3,143,none,success,1
45f1155a-bc9a-41a2-9123-dcad30330d6d,1814,9472896526,voice,outgoing,national,FALSE,03/01/2024 22:38:37,03/01/2024 22:44:01,324,0,P2,143,none,success,1
776693fe-16a3-494d-a383-80ff0081069a,1499,9406206401,voice,incoming,international,FALSE,24/01/2024 07:26:52,24/01/2024 07:34:31,459,0,P1,143,none,success,1
56a76897-1fd9-4812-a68b-ab0a88e0bec5,1199,9201213911,data,incoming,international,FALSE,19/01/2024 16:23:53,19/01/2024 16:26:02,0,36.58,P0,144,none,success,1
afa05e94-bb60-40c3-b06d-b21c31b6b728,1019,9425731802,data,outgoing,national,TRUE,18/01/2024 12:10:55,18/01/2024 12:16:49,0,23.89,P0,144,none,success,1
7b6c4a59-b179-4b90-9580-b167776566b6,1034,9776600923,data,incoming,international,FALSE,15/01/2024 10:44:41,15/01/2024 10:47:02,0,9.07,P2,144,none,success,1
0352b3d8-0d92-4fc2-a731-8cce55b40d10,1935,9930144314,data,outgoing,national,TRUE,24/01/2024 13:37:50,24/01/2024 13:41:51,0,10.52,P1,144,none,success,1
d6b75911-1b23-4529-b001-9f405aab75f6,1223,9855572230,data,outgoing,national,TRUE,20/01/2024 15:37:56,20/01/2024 15:46:37,0,44.96,P3,144,none,success,1
9df259a2-f94f-42f5-98ed-77aae0cb4854,1682,9180165177,sms,outgoing,national,FALSE,02/01/2024 04:16:26,02/01/2024 04:23:21,0,0,P0,144,none,success,1
e9b3c817-d2be-4d50-a8ac-fbd98aa593a5,1849,9919727711,sms,outgoing,international,FALSE,13/01/2024 11:27:49,13/01/2024 11:29:19,0,0,P2,144,none,success,1
68fda277-48de-4667-9e4e-008ed591717d,1230,9245233408,sms,outgoing,international,TRUE,28/01/2024 11:49:16,28/01/2024 11:56:24,0,0,P3,144,none,success,1
