cdr_id,subscriber_id,msisdn,call_type,direction,destination_type,roaming_flag,start_time,end_time,duration,data_volume_mb,plan_id,cell_id,ground_truth_leakage_type,mediation_status
a7ad357a-d75b-4998-a1dd-8139c5a7c6a4,1272,9834583641,voice,outgoing,national,TRUE,28/01/2024 15:25:06,28/01/2024 15:32:14,428,0,P4,198,none,success
693bab96-52f2-4b7b-83db-338f0f0fc1a0,1346,9804550492,voice,incoming,international,FALSE,07/01/2024 09:49:00,07/01/2024 09:56:52,472,0,P4,105,none,success
718a14de-536e-48fe-bb05-7f1b7b87db39,1391,9641068808,voice,outgoing,national,TRUE,26/01/2024 20:36:03,26/01/2024 20:38:28,145,0,P5,185,L9_misclass,success
e9d45f11-28ea-42ed-a6c7-8bcaf1a8cacd,1628,9641495675,data,incoming,international,TRUE,02/01/2024 17:29:06,02/01/2024 17:38:07,0,14.89,P1,149,none,success
23f1993a-c720-48fa-b36d-5c7bc9e75a5d,1852,9539422883,data,incoming,national,TRUE,21/01/2024 01:37:11,21/01/2024 01:39:38,0,24.51,P1,129,none,success
aafd8de1-7346-498b-ad0a-ba8a4d258c92,1047,9017316146,data,outgoing,national,TRUE,02/01/2024 14:00:10,02/01/2024 14:02:56,,28.36,P2,110,L12_partial,success
eeda4206-86c9-4dc4-9b81-074495d7dd83,1666,9670906472,data,outgoing,international,FALSE,04/01/2024 18:00:01,04/01/2024 18:02:59,0,28.28,P3,111,none,success
27a909c8-a3cd-4a3f-aeec-c58141c90085,1515,9922498591,sms,incoming,international,FALSE,27/01/2024 06:49:46,27/01/2024 06:54:51,0,0,P0,138,none,success
5e5869f0-b935-4d43-b4f4-be34e5a62b74,1724,9651255931,sms,incoming,national,TRUE,15/01/2024 01:57:20,15/01/2024 02:00:47,0,0,P1,140,none,success
401609e5-95ed-4c47-9618-c356685dfd9c,1692,9384813833,sms,incoming,national,FALSE,25/01/2024 01:12:57,25/01/2024 01:17:27,2,0,P2,172,L6_simbox,success
c3479c6f-47cb-471a-970f-554a8721f862,1534,9450642888,sms,outgoing,international,FALSE,09/01/2024 16:07:05,09/01/2024 16:11:24,0,0,P3,180,none,success
630163ff-b9ed-4084-986f-d3f828af6a55,1561,9853875605,sms,outgoing,international,TRUE,15/01/2024 03:05:29,15/01/2024 03:06:53,0,0,P4,137,none,success
735bc0d3-a355-42be-bb2d-a7191f068dc7,1506,9008927246,sms,outgoing,international,TRUE,15/01/2024 13:50:02,15/01/2024 13:54:18,0,0,P4,115,none,success
bb8eb2fa-74c0-4272-9b78-a5759ac6b371,1193,9446431436,sms,outgoing,international,FALSE,06/01/2024 04:19:09,06/01/2024 04:23:40,0,0,P4,181,none,success
99511cb2-dc09-4e19-863d-ab5c210f27ea,1754,9292465078,sms,incoming,national,FALSE,13/01/2024 10:05:21,13/01/2024 10:10:31,0,0,P5,194,L9_misclass,success
00d7c751-41dc-4fda-8b2c-253129ee95eb,1281,9583320181,voice,outgoing,national,FALSE,01/01/2024 13:36:42,01/01/2024 13:45:43,541,0,P0,199,none,success
30d4ca28-9eef-4216-a7d5-17bc4cc20f48,1324,9220493959,voice,outgoing,international,FALSE,07/01/2024 04:01:51,07/01/2024 04:09:10,439,0,P2,170,none,success
b1671241-ff1e-491d-b0d0-5378d58607ea,1078,9683048876,voice,outgoing,national,FALSE,24/01/2024 02:06:15,24/01/2024 02:15:58,583,0,P2,179,none,success
5d5c1d14-4a24-405b-b287-5bef5454fff7,1860,9638230883,voice,outgoing,international,TRUE,26/01/2024 11:27:35,26/01/2024 11:29:24,109,0,P3,183,none,success
ba9f717c-2f93-4ec8-8784-679543416d98,1406,9717863306,voice,incoming,national,TRUE,10/01/2024 20:36:10,10/01/2024 20:41:03,293,0,P4,114,none,success
fb07d54b-0048-49c9-8635-52c174e81192,1335,9573244206,voice,incoming,national,TRUE,29/01/2024 16:01:36,29/01/2024 16:06:40,304,0,P4,138,L2_wrong_tariff,success
0a7e8885-b2cf-4e74-acc6-e13ccbc5d580,1571,9347984798,data,incoming,international,FALSE,01/01/2024 08:16:08,01/01/2024 08:17:24,0,29.23,P1,100,none,success
753f80db-e423-42e8-8e6d-dbdb472cd90c,1053,9323918547,data,incoming,international,TRUE,20/01/2024 02:20:20,20/01/2024 02:28:21,0,21.78,P3,105,none,success
2dd3e46e-7bd8-48ca-8656-2572d73aad05,1068,9909457312,data,incoming,national,TRUE,07/01/2024 05:10:42,07/01/2024 05:14:09,0,17.6,P4,109,none,success
0507ea84-a4d8-4d11-b515-1aab72dbfec3,1146,9909880411,sms,outgoing,international,FALSE,01/01/2024 08:01:17,01/01/2024 08:04:49,0,0,P0,130,L2_wrong_tariff,success
7f165c2c-3696-4c64-bbf1-3bea31556200,1231,9018859844,sms,outgoing,international,TRUE,06/01/2024 14:48:46,06/01/2024 14:58:11,0,0,P1,128,L11_suppression,suppressed
39ea9c46-d391-4c67-af4b-3275078244d0,1214,9675949165,sms,incoming,international,FALSE,26/01/2024 04:19:54,26/01/2024 04:23:48,0,0,P3,112,none,success
658af58b-a64f-4384-99bd-e75dbd98be11,1837,9540169566,sms,incoming,national,FALSE,06/01/2024 02:15:07,06/01/2024 02:21:46,0,0,P3,104,none,success
cc5dd601-0942-496f-bd34-ac7cc6c6625a,1244,9163753092,sms,incoming,international,FALSE,23/01/2024 14:26:29,23/01/2024 14:30:03,0,0,P3,127,none,success
b091aad6-011d-44ef-97a7-8511a245ab70,1980,9373445993,sms,incoming,international,FALSE,16/01/2024 22:43:26,16/01/2024 22:46:45,0,0,P4,104,none,success
f3ab1318-b9ba-4064-b3c3-4e3b39664fd0,1989,9379922169,sms,incoming,national,FALSE,23/01/2024 12:23:13,23/01/2024 12:26:39,0,0,P4,195,none,success
13787dca-d948-4c46-879f-65e17a8ffb75,1521,9344689989,voice,outgoing,national,TRUE,19/01/2024 14:50:25,19/01/2024 14:55:21,296,0,P0,167,none,success
e1fdcdc0-3f4b-4179-bb6d-8196aa814844,1480,9739737404,voice,incoming,national,FALSE,28/01/2024 15:54:54,28/01/2024 16:00:51,357,0,P2,118,none,success
f0e739d9-0277-4ec8-b5d6-9986c0d5640e,1352,9233664775,voice,incoming,international,FALSE,03/01/2024 10:40:19,03/01/2024 10:45:42,323,0,P3,132,none,success
7580763e-850b-4d4b-b6a7-350f33940d48,1987,9858756929,voice,incoming,national,TRUE,27/01/2024 05:15:42,27/01/2024 05:19:11,209,0,P3,164,none,success
110cd76d-6f7d-4794-a8c6-2148da5c03c6,1760,9280850695,voice,incoming,national,FALSE,11/01/2024 03:19:57,11/01/2024 03:22:28,151,0,P3,147,none,success
b3415de0-e17a-4fdf-b2cf-0b345acc6fb9,1604,9783947417,data,outgoing,national,FALSE,20/01/2024 16:49:47,20/01/2024 16:50:08,0,40.39,P0,138,none,success
8c5751e7-8d43-4a0c-a8e3-ebded521a971,1347,9814078421,data,incoming,national,FALSE,30/01/2024 11:54:05,30/01/2024 11:57:13,0,35.56,P0,154,none,success
7e3c08da-bac0-4e7c-b380-759198b38c1c,1467,9304095561,data,incoming,national,FALSE,01/01/2024 16:59:17,01/01/2024 17:03:42,0,0.65,P2,148,none,success
736624f4-2380-4aee-873b-8cd74c8c23a2,1520,9422167371,data,outgoing,national,TRUE,27/01/2024 18:43:55,27/01/2024 18:48:40,0,31.01,P3,195,none,success
db0d3508-f42e-402c-812c-7a0f21b0d7ba,1069,9052646903,sms,outgoing,international,TRUE,15/01/2024 11:15:41,15/01/2024 11:24:32,0,0,P0,197,none,success
27098275-3e95-4ba2-aebf-dc07f5b5e095,1480,9850574856,sms,outgoing,national,FALSE,12/01/2024 09:44:14,12/01/2024 09:51:09,0,0,P1,116,none,success
8c807d8a-5f75-4201-ade5-b9e7e49541a6,1821,9305830140,sms,incoming,national,TRUE,11/01/2024 06:09:16,11/01/2024 06:14:39,0,0,P1,181,none,success
fca03d84-9f88-4060-86b5-bfbd83211138,1449,9956008815,sms,incoming,international,FALSE,28/01/2024 09:56:26,28/01/2024 10:04:03,0,0,P2,150,none,success
a6e99725-3363-4a42-af43-8cd59f61824e,1234,9559848159,sms,incoming,international,FALSE,27/01/2024 19:47:50,27/01/2024 19:55:17,0,0,P3,112,none,success
10681860-b4e5-43c6-aedd-c1b90a23eced,1620,9537245987,sms,incoming,international,TRUE,24/01/2024 02:45:50,24/01/2024 02:53:51,,0,P3,166,L12_partial,success
2f9b394a-aa48-4520-ae0d-2e5e3f81a4e0,1267,9407231164,sms,outgoing,national,TRUE,21/01/2024 20:10:40,21/01/2024 20:11:10,0,0,P3,141,none,success
73e85c8d-4623-4f04-abe9-6e2f2da1623d,1668,9913949274,voice,outgoing,international,TRUE,21/01/2024 09:36:10,21/01/2024 09:42:36,386,0,P0,164,none,success
6bea7c0b-6c0d-4578-a3d7-516d4974f09a,1318,9733233456,voice,incoming,international,TRUE,14/01/2024 14:38:34,14/01/2024 14:48:11,577,0,P0,177,none,success
2daabe34-493c-414e-95f1-31711dcc4010,1059,9620948442,voice,outgoing,national,FALSE,26/01/2024 21:22:56,26/01/2024 21:26:47,231,0,P3,182,none,success
abc9b161-a9f9-4e36-a315-63b20250b1cc,1683,9232147911,voice,outgoing,international,TRUE,24/01/2024 09:09:38,24/01/2024 09:13:28,230,0,P3,123,none,success
03f055cd-cbe3-46f7-b9c1-63debe348fcb,1981,9855463069,voice,incoming,international,TRUE,04/01/2024 17:13:24,04/01/2024 17:17:05,221,0,P3,178,none,success
877414c7-c128-4a5f-a0ce-779b16e1d669,1094,9965378972,voice,outgoing,international,TRUE,09/01/2024 21:09:50,09/01/2024 21:10:54,64,0,P4,124,none,success
d459aeb9-6719-4a54-9034-b99d59eca2a2,1995,9033710326,voice,incoming,national,FALSE,18/01/2024 09:55:58,18/01/2024 09:58:08,130,0,P4,154,none,success
25d0649f-e1e9-4a99-b059-044e42cf93f0,1228,9824180512,data,incoming,international,FALSE,04/01/2024 02:27:50,04/01/2024 02:28:55,0,24.61,P0,151,none,success
ea5b87e6-437f-45d8-bc9d-b6f136583dc8,1403,9754681592,data,outgoing,national,TRUE,20/01/2024 02:27:50,20/01/2024 02:31:21,0,20.11,P1,162,none,success
d8f939a6-8070-4cd2-ad1f-b34a2aa975ad,1504,9357348943,data,incoming,national,TRUE,28/01/2024 09:15:26,28/01/2024 09:22:09,0,44.85,P3,158,none,success
5fa16aca-2a01-4a3e-a261-5071d00eaf1a,1158,9803919545,data,outgoing,international,TRUE,02/01/2024 10:22:30,02/01/2024 10:31:00,0,41.11,P3,193,none,success
9a9d0818-990e-481f-8c80-ffc3437fefb2,1237,9264686506,data,outgoing,international,FALSE,15/01/2024 20:57:41,15/01/2024 21:02:46,0,49.5,P3,171,none,success
cdca1dc2-8044-4b41-862d-e0f10e90529c,1550,9328041438,sms,incoming,national,TRUE,13/01/2024 08:11:44,13/01/2024 08:13:41,0,0,P0,111,none,success
d45f6d41-4815-488e-a375-3f86bca87384,1138,9883240933,sms,outgoing,national,TRUE,18/01/2024 05:30:49,18/01/2024 05:38:17,0,0,P0,106,none,success
30ac9f8f-446a-4b4d-b2c9-64544e3e05a8,1569,9536255636,sms,incoming,international,TRUE,19/01/2024 15:20:20,19/01/2024 15:29:47,,0,P1,126,L12_partial,success
9c840d99-0e5e-4c73-bd40-acf43cd955fd,1996,9878936139,sms,incoming,national,TRUE,18/01/2024 18:30:54,18/01/2024 18:31:20,0,0,P2,146,none,success
d59c81b2-8e7e-4f65-87f9-2517ad41bcdc,1414,9971031652,sms,outgoing,national,TRUE,19/01/2024 04:56:42,19/01/2024 05:00:51,0,0,P2,120,none,success
ded624ec-8bb8-4691-a1cd-bfaeca975409,1252,9888702847,sms,incoming,international,FALSE,06/01/2024 13:57:31,06/01/2024 14:06:57,0,0,P3,166,none,success
735ec83e-ccf9-4901-b7ad-0eefae93c36d,1991,9959736485,sms,outgoing,national,TRUE,30/01/2024 13:10:22,30/01/2024 13:11:50,0,0,P3,118,none,success
721b6629-a500-47a6-b2c3-890f08241fbb,1558,9424152767,sms,incoming,national,FALSE,28/01/2024 19:54:44,28/01/2024 19:49:44,0,0,P3,107,L13_timestamp,success
7c73334d-1e4d-4fc6-9313-abd75df3ba25,1476,9531386781,sms,outgoing,national,TRUE,04/01/2024 16:22:19,04/01/2024 16:25:15,0,0,P4,110,none,success
b5882356-9fb4-4321-a883-781c369ebbe2,1763,9794330738,voice,incoming,international,TRUE,06/01/2024 11:24:56,06/01/2024 11:34:49,593,0,P0,103,none,success
b50d80ce-446d-44d6-b0f2-2b795e2e8bc9,1299,9680121331,voice,outgoing,national,FALSE,30/01/2024 10:53:45,30/01/2024 10:55:46,121,0,P2,159,none,success
b879876d-2157-4da2-884b-393d1e54cbcd,1254,9755298108,voice,incoming,national,FALSE,03/01/2024 01:50:18,03/01/2024 01:53:38,200,0,P2,141,none,success
4ced5ec1-d647-44cc-9c4d-eb36dcd7d481,1112,9839010597,voice,outgoing,national,FALSE,16/01/2024 20:54:21,16/01/2024 21:00:20,359,0,P2,163,none,success
95934142-8340-4021-9048-51c80eed6ddf,1482,9910343117,voice,incoming,national,FALSE,28/01/2024 12:44:19,28/01/2024 12:51:49,450,0,P2,149,none,success
4f1ea968-b125-4a89-8cdc-ac9a6b290468,1210,9086023296,voice,outgoing,national,TRUE,21/01/2024 18:21:08,21/01/2024 18:21:21,13,0,P2,152,none,success
02b47e1f-bdf9-4891-adbb-6a9f8036d157,1016,9140585752,voice,incoming,international,TRUE,29/01/2024 20:13:00,29/01/2024 20:22:36,576,0,P2,182,none,success
92c14219-2b79-4862-bae7-c9fc664141d1,1373,9736904704,voice,outgoing,international,FALSE,08/01/2024 00:52:46,08/01/2024 01:01:22,516,0,P3,105,none,success
b1be6342-3059-4a5f-b36f-056b765a53b1,1035,9101693813,voice,incoming,international,TRUE,17/01/2024 17:03:43,17/01/2024 17:07:23,220,0,P3,130,none,success
4ca606d0-32a1-4f14-be73-05e541e423d8,1687,9790478858,voice,incoming,national,TRUE,22/01/2024 18:01:48,22/01/2024 18:11:48,600,0,P3,137,none,success
c977fa30-17f9-46ae-b1a9-81340c1fcf38,1761,9266496316,voice,incoming,international,TRUE,03/01/2024 08:33:20,03/01/2024 08:41:30,490,0,P4,197,none,success
5570d259-5ff8-4cdb-86b0-332f7bd58b00,1011,9799995619,voice,outgoing,international,FALSE,29/01/2024 20:47:41,29/01/2024 20:51:00,199,0,P4,156,none,success
701c6946-fa77-47e6-998e-e0df75bad302,1719,9834145940,data,outgoing,national,FALSE,23/01/2024 11:16:03,23/01/2024 11:17:20,0,16.64,P0,110,none,success
2c96744f-4ad6-474e-ad37-69103c9da4ef,1039,9686830549,data,incoming,national,FALSE,30/01/2024 17:03:35,30/01/2024 17:08:21,0,25.51,P1,164,none,success
7a606459-e375-49a3-8775-6a293f33aa7a,1838,9799281787,data,incoming,international,TRUE,24/01/2024 04:33:45,24/01/2024 04:39:44,3,22.23,P1,184,L6_simbox,success
3d48edf4-24b7-4897-8b9a-3ea2b94387a1,1251,9556457944,data,outgoing,international,TRUE,01/01/2024 10:43:00,01/01/2024 10:43:59,0,31.69,P2,150,none,success
f9932613-7bff-4e57-bd72-f7682c3a3fcc,1427,9204013521,data,outgoing,international,TRUE,07/01/2024 02:06:07,07/01/2024 02:09:17,0,42.23,P2,191,none,success
37f616af-810f-437a-9615-90aeb1e4efd7,1899,9599163582,data,incoming,international,FALSE,17/01/2024 17:13:00,17/01/2024 17:16:50,0,48.38,P3,136,none,success
ca02f2db-83f7-43cb-a51a-e314a040d01f,1162,9849665630,data,incoming,international,FALSE,24/01/2024 02:39:41,24/01/2024 02:47:46,0,39.26,P3,141,none,success
acf71794-3bc3-49ac-9323-cdefdf9f33de,1519,9975277920,data,incoming,international,TRUE,10/01/2024 18:03:34,10/01/2024 18:04:46,0,23.1,P4,103,none,success
fb9580c7-38e7-4251-9219-27448a520267,1216,9355302690,sms,incoming,national,TRUE,13/01/2024 08:37:22,13/01/2024 08:42:14,0,0,P0,121,none,success
13647d73-dcf1-448b-a472-67995bb89873,1595,9842487258,sms,incoming,international,FALSE,16/01/2024 08:58:50,16/01/2024 09:04:05,0,0,P3,166,none,success
4ae34dc7-a264-48e7-887a-99112e937135,1611,9710697241,sms,incoming,national,TRUE,27/01/2024 08:35:00,27/01/2024 08:42:21,0,0,P3,153,none,success
f7bcea70-e3f1-4981-9961-a14868acca59,1306,9231680542,sms,incoming,international,TRUE,04/01/2024 00:04:25,04/01/2024 00:07:38,0,0,P4,122,none,success
79f85c3b-f190-4b3c-963c-031216331da6,1659,9998956506,sms,incoming,international,TRUE,29/01/2024 20:16:06,29/01/2024 20:20:11,0,0,P4,128,none,success
073c4c46-eee0-4cfe-9a0b-198af2e08fbc,1109,9558738790,sms,incoming,international,TRUE,28/01/2024 22:00:05,28/01/2024 22:02:07,0,0,P4,172,none,success
62f5e8df-d0a5-49c8-af00-7c415598874c,1545,9177645268,sms,incoming,international,TRUE,30/01/2024 22:10:13,30/01/2024 22:19:32,0,0,P4,199,none,success
cd024fff-4fbd-4484-9a55-e3f6843137ff,1285,9674373475,voice,outgoing,national,FALSE,10/01/2024 15:02:54,10/01/2024 15:11:01,487,0,P0,179,none,success
8d83c7b6-10aa-46ab-b749-e52e4d377c8d,1665,9414669521,voice,outgoing,international,TRUE,07/01/2024 23:16:15,07/01/2024 23:19:04,169,0,P1,187,none,success
093dc9cf-1930-44db-b1d5-9ae73616b77f,1804,9048630082,voice,outgoing,national,TRUE,18/01/2024 15:09:16,18/01/2024 15:10:37,81,0,P1,122,none,success
aca968cc-6f4e-4eb5-acd3-86e4f80cb16e,1692,9808550042,voice,outgoing,national,TRUE,10/01/2024 04:19:16,10/01/2024 04:26:11,415,0,P2,120,none,success
a8242572-c088-4912-8806-46a556ce2c3c,1942,9301753594,voice,outgoing,international,TRUE,03/01/2024 14:59:42,03/01/2024 15:07:27,465,0,P2,149,none,success
e9121169-5182-484c-b667-68a23dc427f5,1060,9257982874,voice,incoming,international,FALSE,24/01/2024 17:09:33,24/01/2024 17:17:23,470,0,P3,102,L1_unbilled,success
a1de0075-647c-4e23-8baa-479c55697e41,1126,9160578352,voice,outgoing,national,FALSE,12/01/2024 18:01:30,12/01/2024 18:09:51,501,0,P3,162,none,success
a0592fe8-75b9-49be-8edd-29236b52d3b0,1334,9536423561,data,incoming,national,FALSE,03/01/2024 23:42:19,03/01/2024 23:48:18,0,4.38,P0,174,none,success
f532e7f5-84d9-4fa6-ab36-06f17f55e67d,1628,9607516218,data,outgoing,international,TRUE,11/01/2024 07:03:39,11/01/2024 07:11:05,0,30.26,P0,130,none,success
6bd38bf0-812b-47eb-b1ec-334dba5ed767,1676,9766806289,data,outgoing,international,TRUE,14/01/2024 20:56:28,14/01/2024 21:01:08,0,36.06,P1,144,none,success
8e67e40e-f43f-48aa-8e94-e447af019a1f,1661,9004865092,data,outgoing,national,TRUE,17/01/2024 11:26:32,17/01/2024 11:35:48,0,3.75,P2,111,none,success
aaf6b10d-48f2-4c64-8bb8-95b02edafbc5,1147,9286279002,data,incoming,international,FALSE,09/01/2024 09:27:39,09/01/2024 09:28:03,0,47.46,P2,113,none,success
d18dcdab-c9b9-43de-9d87-225b72659e70,1135,9991765931,data,incoming,international,FALSE,11/01/2024 11:58:56,11/01/2024 12:04:26,0,27.13,P3,124,none,success
5e61ac96-bab8-4d82-907c-28bad232a640,1862,9331030468,data,incoming,international,FALSE,02/01/2024 18:18:08,02/01/2024 18:19:37,2,12.96,P3,115,L6_simbox,success
9ff85466-12f0-468c-940d-d1cf3b6329b7,1330,9043341074,data,outgoing,international,TRUE,13/01/2024 00:24:54,13/01/2024 00:33:58,0,37.65,P4,138,none,success
475f994c-6fce-4065-a09b-9f9c7a9b9e4e,1430,9215730452,sms,outgoing,national,TRUE,03/01/2024 03:14:35,03/01/2024 03:19:33,0,0,P1,193,none,success
d1ded9f2-b127-49a0-8047-11e46d01ac5e,1500,9339051361,sms,outgoing,international,FALSE,12/01/2024 20:19:04,12/01/2024 20:25:53,0,0,P2,173,L11_suppression,suppressed
ecf0071c-3b7a-46b7-a443-51840f342dbf,1590,9905094298,sms,outgoing,national,FALSE,26/01/2024 13:11:44,26/01/2024 13:13:40,0,0,P2,128,none,success
15a63bb5-4e69-4577-bf75-31d89483dcb5,1896,9123864997,sms,outgoing,national,FALSE,03/01/2024 01:53:04,03/01/2024 01:59:49,0,0,P4,118,none,success
3ad7c8b1-ffcf-4e80-9e10-be0bbc6d58a2,1790,9957709264,sms,outgoing,international,TRUE,14/01/2024 03:07:24,14/01/2024 03:16:31,0,0,P4,169,none,success
3557f18e-2506-4b23-ae69-3fcebbbd0256,1096,9763579078,sms,outgoing,international,FALSE,23/01/2024 14:14:50,23/01/2024 14:22:29,0,0,P4,169,none,success
cc469001-d8d2-49f1-bc12-9115079f1fe1,1881,9052371977,voice,outgoing,international,TRUE,09/01/2024 09:47:19,09/01/2024 09:54:27,428,0,P0,136,none,success
b8af2226-a77c-49ba-9590-4e50c058175a,1411,9527705586,voice,outgoing,international,TRUE,21/01/2024 19:47:44,21/01/2024 19:54:13,389,0,P1,131,none,success
b97a2129-a840-488a-b785-acb8d35c8e18,1193,9737347704,voice,incoming,national,TRUE,05/01/2024 15:16:17,05/01/2024 15:25:00,523,0,P2,121,none,success
ffafe5f4-45ad-4727-aa50-0799c26b6380,1762,9879780335,voice,outgoing,international,FALSE,17/01/2024 14:10:16,17/01/2024 14:12:07,111,0,P2,137,none,success
4e5ec071-b3c8-4979-9772-6aeada1dc693,1754,9927630051,voice,incoming,international,FALSE,26/01/2024 14:11:06,26/01/2024 14:14:42,216,0,P3,185,none,success
4c6336b2-1560-47f3-8a25-8ad01fa578c2,1276,9242462771,voice,outgoing,international,FALSE,16/01/2024 17:16:42,16/01/2024 17:25:39,537,0,P3,101,none,success
6349c30e-e03d-4340-99f5-fb38311ba328,1000,9760779432,voice,outgoing,international,TRUE,09/01/2024 06:55:16,09/01/2024 07:02:43,447,0,P4,187,none,success
287d7fec-4fd4-4f90-ab96-fbb104710ba4,1981,9973845204,voice,outgoing,international,FALSE,29/01/2024 14:32:24,29/01/2024 14:38:48,384,0,P4,155,none,success
6242a42e-8117-42d1-a92b-b553e4b2f715,1524,9870788862,voice,incoming,national,FALSE,04/01/2024 20:28:25,04/01/2024 20:32:17,232,0,P4,170,none,success
5721b2db-fb7a-423f-8a55-274648e22aec,1653,9851655867,voice,incoming,international,FALSE,12/01/2024 11:59:01,12/01/2024 12:04:30,329,0,P4,141,none,success
5f5b903e-40ca-4428-b384-7ae3cffe0f23,1431,9688903917,data,outgoing,international,FALSE,15/01/2024 12:10:18,15/01/2024 12:15:30,0,24.32,P1,192,none,success
53027c02-e20f-41df-a7e3-057da8e74405,1044,9694718285,data,outgoing,international,FALSE,28/01/2024 17:12:38,28/01/2024 17:19:38,0,46.97,P1,168,none,success
11ea5f0e-fbc1-4384-b9d6-495238106ab1,1295,9040557376,data,outgoing,national,FALSE,05/01/2024 10:28:55,05/01/2024 10:33:09,0,14.4,P1,195,none,success
40b0399d-5031-472e-812e-40b78adfbb2f,1306,9180103062,data,incoming,national,FALSE,30/01/2024 18:10:40,30/01/2024 18:18:22,0,39.05,P2,101,none,success
438ab2c7-4df2-4eec-b26c-151d5f729c0b,1887,9077772314,data,incoming,international,TRUE,12/01/2024 11:48:43,12/01/2024 11:55:21,0,26.03,P3,176,none,success
3f09f645-6698-4bb6-9872-fdbc4d477bbc,1547,9937238160,data,incoming,international,FALSE,20/01/2024 18:22:06,20/01/2024 18:30:37,0,19.55,P3,195,none,success
aff3a7a6-51c1-4f59-a259-2334a318c594,1585,9789860231,sms,incoming,international,FALSE,04/01/2024 04:59:16,04/01/2024 05:00:27,0,0,P0,103,none,success
6666dcd5-e346-4976-9736-eb6a63ebd766,1535,9983450670,sms,incoming,national,FALSE,12/01/2024 08:47:12,12/01/2024 08:51:33,0,0,P1,197,none,success
ac7eda57-2c4f-4d7f-9d06-b32c4f57a1e1,1555,9443852091,sms,outgoing,national,TRUE,17/01/2024 17:35:38,17/01/2024 17:42:13,0,0,P1,169,none,success
978fa3ca-5a29-4a65-a712-0099da1b07c1,1983,9794100661,sms,outgoing,international,FALSE,11/01/2024 14:05:02,11/01/2024 14:14:14,0,0,P2,177,none,success
d2151696-de86-4823-8eba-267da10ee2f4,1709,9732314044,sms,outgoing,national,FALSE,06/01/2024 02:16:25,06/01/2024 02:26:14,0,0,P3,100,none,success
398ff64f-58b0-49e5-a976-d5195e5c9473,1597,9325225471,sms,incoming,national,TRUE,06/01/2024 04:43:49,06/01/2024 04:44:08,0,0,P3,143,none,success
51e95104-f526-4e8c-8352-99a04390c6d8,1011,9422858543,sms,outgoing,national,FALSE,03/01/2024 11:55:09,03/01/2024 11:57:23,0,0,P3,116,none,success
c68704f2-0a37-4cf5-8eb6-0a6194c1dd6f,1112,9709075511,voice,incoming,international,FALSE,22/01/2024 18:41:37,22/01/2024 18:44:14,157,0,P1,112,none,success
d6232597-989a-4361-ae4d-4beedcd3e448,1886,9576668211,voice,outgoing,national,FALSE,19/01/2024 10:51:29,19/01/2024 10:58:27,418,0,P1,185,none,success
86e5b73a-f48c-49c8-8325-3626f4e76d3a,1280,9753435021,voice,outgoing,national,TRUE,08/01/2024 13:58:39,08/01/2024 14:02:19,220,0,P2,132,none,success
1898b663-9f7f-444c-a38b-6428347840ed,1064,9343379892,voice,incoming,national,TRUE,20/01/2024 22:27:14,20/01/2024 22:28:31,77,0,P2,152,none,success
4f091afb-393a-4651-9ad4-803f2082f587,1537,9801041958,voice,incoming,national,FALSE,07/01/2024 05:49:03,07/01/2024 05:56:01,418,0,P3,191,L5_zero_rated,success
be3f130c-7631-4387-b044-d088087c9ba8,1380,9913167435,voice,incoming,international,TRUE,07/01/2024 06:42:06,07/01/2024 06:47:38,332,0,P4,191,none,success
10e4f8ce-c9fb-46ef-9f41-32c141ade5e7,1649,9214736291,data,incoming,national,FALSE,04/01/2024 23:16:21,04/01/2024 23:22:50,0,17.8,P0,165,none,success
8fa3cf54-7ce5-469f-be34-d58ee64f7b62,1759,9267359781,data,incoming,national,FALSE,26/01/2024 08:30:42,26/01/2024 08:33:47,0,4.47,P0,161,none,success
47e38a79-e929-452c-99f8-d498435d2ba1,1798,9756648122,data,incoming,international,TRUE,15/01/2024 12:58:15,15/01/2024 13:01:28,0,26.23,P1,156,none,success
94009679-44fd-4903-ae4a-9e5d6e8a93df,1706,9276591702,data,outgoing,national,TRUE,12/01/2024 16:40:41,12/01/2024 16:49:26,0,30.51,P1,194,none,success
9545c672-843b-4711-8f20-bf2667945844,1487,9120848100,data,outgoing,national,FALSE,16/01/2024 06:23:33,16/01/2024 06:25:31,0,33.18,P2,158,none,success
c1ab859b-6eef-44be-877a-47674744b8e3,1293,9611762985,data,incoming,international,TRUE,05/01/2024 10:41:14,05/01/2024 10:41:35,0,24.53,P2,177,none,success
4573a996-f887-44af-b106-c3623fde2023,1004,9583989007,data,incoming,national,TRUE,08/01/2024 08:20:00,08/01/2024 08:25:09,0,41.53,P3,120,none,success
05dbdce5-749a-40fb-97e7-345bfc2d622e,1831,9862047282,data,outgoing,national,TRUE,03/01/2024 01:30:03,03/01/2024 01:37:53,0,38.62,P3,193,none,success
79b602e8-58cd-4bd9-b73a-8ef52ceedfc8,1815,9685711187,data,outgoing,national,FALSE,16/01/2024 13:41:32,16/01/2024 13:36:32,0,36.95,P4,196,L13_timestamp,success
5fad20b9-99fe-4716-b2a6-c67158ef31a8,1820,9856699880,sms,outgoing,national,TRUE,22/01/2024 03:17:29,22/01/2024 03:18:04,0,0,P0,157,none,success
